position,user,first_genre,track_name,track_id,popularity,explicit,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,artist,duration_ms,gender,age
6,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,BIRDS OF A FEATHER,6dOtVTDdiauQNBQEDOtlAB,95,False,0.2,0.747,0.507,0.0608,2.0,0.117,-10.171,1.0,0.0358,104.978,0.438,Billie Eilish,210373,M,40
7,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,92,False,0.0495,0.612,0.807,0.0177,10.0,0.101,-2.81,1.0,0.0336,124.053,0.398,The Neighbourhood,240400,M,40
8,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Shape of You,7qiZfU4dY1lWllzX7mPBI3,90,False,0.581,0.825,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,0.931,Ed Sheeran,233712,M,40
9,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,I Ain't Worried,0oF9jpn0n8afMpbHKgRd6J,78,False,0.103,0.713,0.792,0.00052,0.0,0.0698,-5.957,1.0,0.0467,139.976,0.81,OneRepublic,148485,M,40
10,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Yellow,3AJwUDP919kvQ9QcozQPxg,92,False,0.00239,0.429,0.661,0.000121,11.0,0.234,-7.227,1.0,0.0281,173.372,0.285,Coldplay,266773,M,40
11,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Sign of the Times,5Ohxk2dO5COHF1krpoPigN,87,False,0.0275,0.516,0.595,0.0,5.0,0.109,-4.63,1.0,0.0313,119.972,0.222,Harry Styles,340706,M,40
12,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Beautiful Things,3xkHsmpQCBMytMJNiDf3Ii,89,False,0.151,0.472,0.471,0.0,10.0,0.14,-5.692,1.0,0.0603,105.029,0.219,Benson Boone,180304,M,40
13,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Cold Heart - PNAU Remix,6JIC3hbC28JZKZ8AlAqX8h,81,False,0.0354,0.795,0.8,7.25e-05,1.0,0.0915,-6.32,1.0,0.0309,116.032,0.934,"Elton John, Dua Lipa, PNAU",202735,M,40
14,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Until I Found You,6VhuP99TE6gYNQRJIlAWFD,80,False,0.757,0.346,0.5,0.0,10.0,0.189,-6.097,1.0,0.0388,202.466,0.191,Stephen Sanchez,176666,M,40
15,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Summertime Sadness,1Ist6PR2BZR3n2z2Y5R6S1,77,False,0.0477,0.566,0.647,0.0,1.0,0.121,-6.815,0.0,0.0335,111.96,0.22,Lana Del Rey,264773,M,40
16,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,My Universe,46HNZY1i7O6jwTA7Slo2PI,76,False,0.0114,0.573,0.711,0.0,1.0,0.328,-6.268,0.0,0.0406,105.006,0.47,"Coldplay, BTS",226198,M,40
17,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Adore You,3jjujdWJ72nww5eGnfs2E7,84,False,0.0237,0.676,0.771,7e-06,8.0,0.102,-3.675,1.0,0.0483,99.048,0.569,Harry Styles,207139,M,40
18,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Night Changes,5O2P9iiztwhomNh8xkR9lJ,88,False,0.859,0.672,0.52,0.0,8.0,0.115,-7.747,1.0,0.0353,120.001,0.37,One Direction,226597,M,40
19,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Light Switch,1jEBSDN5vYViJQr78W7jr2,73,False,0.105,0.689,0.627,0.000321,6.0,0.0905,-5.692,1.0,0.308,184.008,0.905,Charlie Puth,187703,M,40
20,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,There's Nothing Holdin' Me Back,7JJmb5XwzOO8jgpou264Ml,88,False,0.375,0.866,0.811,0.0,11.0,0.078,-4.063,0.0,0.0553,121.995,0.969,Shawn Mendes,199440,M,40
21,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Starboy,7MXVkk9YMctZqd1Srtv4MB,91,True,0.141,0.679,0.587,6.35e-06,7.0,0.137,-7.015,1.0,0.276,186.003,0.486,"The Weeknd, Daft Punk",230453,M,40
23,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Perfect,0tgVpDi06FyKpA1z0VMD4v,89,False,0.163,0.599,0.448,0.0,8.0,0.106,-6.312,1.0,0.0232,95.05,0.168,Ed Sheeran,263400,M,40
24,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,88,False,0.934,0.351,0.296,0.0,4.0,0.095,-10.109,0.0,0.0333,115.284,0.12,"Billie Eilish, Khalid",200185,M,40
25,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Notion,0sTlGEld0h8kIPZaKDYUf4,85,False,0.0673,0.309,0.883,0.00111,9.0,0.0849,-3.825,1.0,0.0808,159.488,0.312,The Rare Occasions,195120,M,40
26,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Espresso,2HRqTpkrJO5ggZyyK6NPWz,88,True,0.131,0.699,0.776,5.36e-06,0.0,0.205,-5.282,1.0,0.0293,103.963,0.708,Sabrina Carpenter,175459,M,40
28,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Adventure of a Lifetime,69uxyAqqPIsUyTO8txoP2M,86,False,0.00205,0.638,0.924,0.000175,7.0,0.149,-3.887,1.0,0.036,111.995,0.53,Coldplay,263786,M,40
29,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Closer,7BKLCZ1jbUBVqRi2FVlTVw,88,False,0.414,0.748,0.524,0.0,8.0,0.111,-5.599,1.0,0.0338,95.01,0.661,"The Chainsmokers, Halsey",244960,M,40
30,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,WILDFLOWER,3QaPy1KgI7nu9FJEQUgn6h,93,False,0.612,0.467,0.247,0.000271,6.0,0.17,-12.002,0.0,0.0431,148.101,0.126,Billie Eilish,261466,M,40
31,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,The Night We Met,3hRV0jL3vUpRrcy398teAU,90,False,0.968,0.448,0.369,0.272,9.0,0.638,-9.514,1.0,0.0452,174.097,0.0998,Lord Huron,208211,M,40
33,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Uptown Funk (feat. Bruno Mars),32OlwWuMpZ6b0aN2RZOeMS,86,False,0.00801,0.856,0.609,8.15e-05,0.0,0.0344,-7.223,1.0,0.0824,114.988,0.928,"Mark Ronson, Bruno Mars",269658,M,40
34,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Sparks,7D0RhFcb3CrfPuTJ0obrod,91,False,0.748,0.371,0.268,0.0517,1.0,0.104,-10.506,1.0,0.0281,102.617,0.165,Coldplay,227093,M,40
35,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Tek It,751srcHf5tUqcEa9pRCQwP,82,False,6.53e-05,0.423,0.913,0.0,8.0,0.269,-5.354,1.0,0.0655,146.995,0.596,Cafuné,191823,M,40
36,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,back to friends,7qjZnBKE73H4Oxkopwulqe,92,False,9.37e-05,0.436,0.723,8.82e-05,1.0,0.0929,-2.291,1.0,0.0301,92.855,0.235,sombr,199032,M,40
37,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Easy On Me,46IZ0fSY2mpAiktS3KOqds,83,False,0.578,0.604,0.366,0.0,5.0,0.133,-7.519,1.0,0.0282,141.981,0.13,Adele,224694,M,40
38,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,91,False,0.013,0.853,0.56,0.0,1.0,0.0944,-4.961,1.0,0.0406,134.066,0.86,Bruno Mars,206693,M,40
39,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Dandelions,2eAvDnpXP5W0cVtiI0PUxV,86,False,0.0157,0.609,0.692,0.0,1.0,0.0864,-2.958,1.0,0.0259,116.959,0.454,Ruth B.,233720,M,40
41,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Another Love,3JvKfv6T31zO0ini8iNItO,88,True,0.695,0.445,0.537,1.65e-05,4.0,0.0944,-8.532,0.0,0.04,122.769,0.131,Tom Odell,244360,M,40
42,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Attention,5cF0dROlMOK5uNZtivgu50,88,False,0.109,0.775,0.613,2.33e-05,3.0,0.134,-4.586,0.0,0.0542,100.066,0.797,Charlie Puth,208786,M,40
43,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Take on Me,2WfaOiMkCvy7F5fcp2zZ8L,89,False,0.018,0.573,0.902,0.00125,6.0,0.0928,-7.638,0.0,0.054,84.412,0.876,a-ha,225280,M,40
45,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Something Just Like This,6RUKPb4LETWmmr3iAEQktW,88,False,0.0498,0.617,0.635,1.44e-05,11.0,0.164,-6.769,0.0,0.0317,103.019,0.446,"The Chainsmokers, Coldplay",247160,M,40
46,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Too Sweet,19XpFsce28aByvCC4g89tJ,83,False,0.041,0.74,0.643,0.00229,10.0,0.0407,-5.446,1.0,0.0413,117.025,0.96,Hozier,251424,M,40
47,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Save Your Tears,5QO79kh1waicV47BqGRL3g,87,True,0.0212,0.679,0.825,1.21e-05,0.0,0.543,-5.487,1.0,0.0309,118.049,0.644,The Weeknd,215626,M,40
48,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Until I Found You (with Em Beihold) - Em Beihold Version,18E1LAdiOj79wZqSOYMHE7,78,False,0.777,0.551,0.55,0.0,10.0,0.202,-5.339,1.0,0.0286,101.19,0.342,"Stephen Sanchez, Em Beihold",176440,M,40
49,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Cheap Thrills,27SdWb2rFzO6GWiYDBTD9j,80,False,0.0472,0.628,0.698,0.00143,6.0,0.0907,-5.608,0.0,0.105,89.976,0.732,Sia,211666,M,40
50,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Bad Habit,4k6Uh1HXdhtusDW5y8Gbvy,84,True,0.613,0.686,0.494,5.8e-05,1.0,0.402,-7.093,1.0,0.0355,168.946,0.7,Steve Lacy,232114,M,40
1,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,I've Got You Under My Skin - 2024 Remastered,0G9qcE5Gz6xTz8jWXlRgBx,7,False,0.815,0.576,0.245,0.0,1.0,0.121,-13.363,1.0,0.0364,127.073,0.654,Frank Sinatra,223853,M,20
2,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,Love Is Here To Stay - Remastered 1998,3YCbx1QqGrnxMsPEZLC1CT,63,False,0.676,0.547,0.208,0.0,9.0,0.0999,-13.458,1.0,0.0334,108.996,0.424,Frank Sinatra,162840,M,20
3,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156 by F. Christl)",3Dgmyz32dxvtxvUTPS0CUI,70,False,0.957,0.429,0.258,0.893,7.0,0.115,-16.967,0.0,0.0549,78.809,0.0972,"Antonio Vivaldi, Florian Christl",112352,M,20
4,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",17i5jLpzndlQhbS4SrTd0B,71,False,0.89,0.275,0.157,0.842,7.0,0.186,-18.752,1.0,0.0636,73.289,0.304,"Johann Sebastian Bach, Yo-Yo Ma",152280,M,20
5,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight Sonata"": I. Adagio sostenuto",630zE7N1xPxdK2Zz4S3rPA,60,False,0.995,0.278,0.00245,0.881,1.0,0.114,-41.53,0.0,0.0497,139.161,0.293,"Ludwig van Beethoven, Daniel Barenboim",403333,M,20
6,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,Gymnopédie No. 1,5OPT7l9b5SMwfTQgLPoNl7,65,False,0.994,0.469,0.0128,0.937,7.0,0.0941,-36.856,1.0,0.119,72.765,0.354,"Erik Satie, Philippe Entremont",205866,M,20
7,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",2LKMUX3iN0tQOvggbalydj,68,False,0.986,0.169,0.0161,0.849,9.0,0.0805,-31.034,0.0,0.0445,127.578,0.0572,"Camille Saint-Saëns, Yo-Yo Ma, Kathryn Stott",174266,M,20
8,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,Come Fly With Me - Remastered 1998,4hHbeIIKO5Y5uLyIEbY9Gn,68,False,0.847,0.494,0.338,0.0,6.0,0.165,-11.376,1.0,0.0464,134.106,0.499,Frank Sinatra,199093,M,20
9,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",2xizRhme7pYeITbH1NLLGt,72,False,0.911,0.136,0.164,0.916,4.0,0.109,-18.756,0.0,0.0364,58.303,0.071,"Pyotr Ilyich Tchaikovsky, André Previn, London Symphony Orchestra",166866,M,20
10,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"The Well-Tempered Clavier I, Prelude & Fugue No. 1 in C Major, BWV 846: I. Prelude",4i8ly7ffzWu8nfKLI8SZFj,63,False,0.989,0.221,0.126,0.897,0.0,0.0769,-25.367,1.0,0.0447,133.564,0.216,"Johann Sebastian Bach, Lang Lang",139306,M,20
11,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",2ygeBLTP9uu3OW3VTulD8N,63,False,0.957,0.247,0.298,0.9,0.0,0.0943,-15.661,0.0,0.0395,97.784,0.157,"Ludwig van Beethoven, Wiener Philharmoniker, Carlos Kleiber",442000,M,20
12,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,Jazz Suite No. 2: VI. Waltz 2,0pjCsB0XNSyqM9UazlTODC,69,False,0.984,0.322,0.184,0.902,0.0,0.0813,-18.312,0.0,0.0338,107.847,0.356,"Dmitri Shostakovich, Russian State Symphony Orchestra, Dmitry Yablonsky",193600,M,20
13,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,Nice 'n' Easy - Remastered 1999,5Z7bkW3dsu8jLdv3dEGxly,61,False,0.773,0.536,0.148,0.0,0.0,0.101,-14.903,1.0,0.031,109.292,0.509,Frank Sinatra,165760,M,20
14,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,Put Your Head On My Shoulder - Remastered,6YDDrg8llsRtAgLlIROzZc,70,False,0.829,0.579,0.396,0.0,7.0,0.247,-10.032,1.0,0.0306,110.113,0.524,Paul Anka,158906,M,20
15,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Swan Lake Suite, Op. 20a: I. Scene ""Swan Theme"". Moderato",1TQ2UYCN7nhfj3cfcFC76V,61,False,0.924,0.126,0.204,0.918,4.0,0.115,-16.095,0.0,0.0373,73.59,0.053,"Pyotr Ilyich Tchaikovsky, Berliner Philharmoniker, Mstislav Rostropovich",183000,M,20
16,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Vivaldi: The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto",2nnXe7n3Vivs7OfQKRsfWD,63,False,0.876,0.362,0.569,0.91,7.0,0.327,-15.394,0.0,0.0345,148.692,0.746,"Antonio Vivaldi, Nigel Kennedy, English Chamber Orchestra",173426,M,20
17,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Für Elise, WoO 59",6MQAB3vorg90FA3tQpbYXK,63,False,0.994,0.303,0.108,0.877,9.0,0.0805,-27.433,0.0,0.0473,126.931,0.18,"Ludwig van Beethoven, Nelly Kokinos",188466,M,20
18,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,Satie / Orch. Ducros: Gymnopédie No. 1,0Seumg0NAq7KS1r0Yso52H,68,False,0.942,0.0921,0.0183,0.94,7.0,0.195,-31.858,1.0,0.0513,166.979,0.039,"Erik Satie, Gautier Capuçon, Jerome Ducros, Adrien Perruchon, Orchestre de chambre de Paris",172120,M,20
19,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",2MSgFefjK0T7Iwjvr3OKqV,69,False,0.992,0.225,0.0047,0.881,1.0,0.0722,-30.928,0.0,0.0509,163.665,0.186,"Frédéric Chopin, Mikhail Pletnev",266200,M,20
20,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,I've Got The World On A String,13apJo5WpOSe3qmfIYOCp2,59,False,0.756,0.603,0.44,0.0,2.0,0.728,-5.191,1.0,0.0489,123.146,0.525,Frank Sinatra,128399,M,20
21,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Six Pieces, Op. 51, TH 143: VI. Valse sentimentale. Tempo di Valse",1BbQIyPnuhVIlJEqPcY3Ug,63,False,0.953,0.252,0.0578,0.0163,1.0,0.0721,-26.184,1.0,0.0518,108.013,0.0391,"Pyotr Ilyich Tchaikovsky, Daniel Lozakovich, Stanislav Soloviev",141706,M,20
22,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"The Four Seasons: Concerto No. 2 in G Minor, RV 315 ""L'estate"" (summer): III. Presto",1Ojz92vyPK4fJ5K8RVnV5u,66,False,0.83,0.34,0.489,0.91,7.0,0.141,-15.316,1.0,0.0412,157.024,0.468,"Antonio Vivaldi, Adrian Chandler, La Serenissima",167880,M,20
24,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,Gnossienne: No. 1,4820SC1xnUaabzzYQTDkP2,63,False,0.996,0.424,0.00798,0.925,5.0,0.0983,-28.345,0.0,0.0496,124.166,0.0794,"Erik Satie, Alexandre Tharaud",214133,M,20
25,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande",1upQiytDIEZfl9ItruoXuC,70,False,0.927,0.0939,0.0336,0.83,2.0,0.0954,-24.041,0.0,0.0606,67.359,0.0516,"George Frideric Handel, Alexander Briger, Academy of St. Martin in the Fields",207266,M,20
26,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,The Lady Is A Tramp - Remastered 1998,4Z4eU8yoBtBGIQPQrhCFr2,59,False,0.515,0.551,0.144,0.0,8.0,0.187,-13.883,0.0,0.0392,128.122,0.648,Frank Sinatra,194306,M,20
27,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",1VNvsvEsUpuUCbHpVop1vo,67,False,0.984,0.44,0.00925,0.936,3.0,0.0873,-32.452,1.0,0.0468,129.129,0.0908,"Frédéric Chopin, Daniel Barenboim",273666,M,20
28,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,The Girl From Ipanema,5N6pQ2vYtd3Rb9w7LC8PZ9,66,False,0.714,0.541,0.321,0.00345,5.0,0.101,-14.418,1.0,0.0329,133.531,0.549,"Antônio Carlos Jobim, Frank Sinatra",200360,M,20
29,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""",3zLTPuucd3e6TxZnu2dlVS,65,False,0.987,0.289,0.0306,0.911,9.0,0.102,-30.79,0.0,0.0446,125.61,0.118,"Ludwig van Beethoven, Igor Levit",214086,M,20
30,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Vivaldi: The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto",0ON4FYmS4Zch1NV0lhv9hX,62,False,0.943,0.473,0.211,0.417,5.0,0.06,-15.487,0.0,0.0524,144.222,0.237,"Antonio Vivaldi, Itzhak Perlman, Israel Philharmonic Orchestra",216160,M,20
31,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",2oLjhx7w8Hyd3gry9cCXr7,65,False,0.899,0.358,0.167,0.96,7.0,0.103,-16.0,0.0,0.0354,144.601,0.6,"Johannes Brahms, Wiener Philharmoniker, Claudio Abbado",138706,M,20
32,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,(Love Is) The Tender Trap,3Fyj22NPIu3kzhpu9KF7Bg,55,False,0.717,0.546,0.398,0.0,5.0,0.22,-5.769,1.0,0.0396,120.92,0.482,Frank Sinatra,177240,M,20
33,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,Gymnopédie No. 1. Lent et douloureux,7kTVe6XhIveidvkt8nb7jK,59,False,0.996,0.59,0.00399,0.946,7.0,0.0683,-36.497,1.0,0.242,74.381,0.182,"Erik Satie, Jean-Yves Thibaudet",219760,M,20
34,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,I Don't Want To Set The World On Fire,777zXDJpBufzttU4AJ2dGO,68,False,0.962,0.445,0.146,1.05e-05,5.0,0.249,-16.064,1.0,0.0333,86.637,0.332,The Ink Spots,181066,M,20
35,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight Sonata"": III. Presto agitato",2OQzVmgl8WoNEYDdOLSEOf,53,False,0.992,0.287,0.0855,0.888,6.0,0.105,-24.19,0.0,0.0481,156.795,0.114,"Ludwig van Beethoven, Daniel Barenboim",461400,M,20
36,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,Einaudi: Una mattina,0rFdP3ZfwsUajBLUuex0Kb,61,False,0.988,0.0975,0.0077,0.83,9.0,0.0603,-34.135,0.0,0.0471,87.152,0.0989,"Ludovico Einaudi, Gautier Capuçon, Jerome Ducros",190813,M,20
37,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"16 Waltzes, Op. 39 (1867 Version): No. 3 In G Sharp Minor",4cAL81CdyZfjFLJnUO0u6v,54,False,0.995,0.287,0.00703,0.909,8.0,0.0997,-41.696,0.0,0.0518,124.244,0.693,"Johannes Brahms, Idil Biret",52200,M,20
38,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,You Make Me Feel So Young - Remastered 1998,2WaYW84yWij5NSCpgSeU2R,69,False,0.378,0.577,0.307,0.0,9.0,0.18,-11.556,1.0,0.0428,125.165,0.575,Frank Sinatra,177400,M,20
39,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"The Four Seasons: Concerto No. 4 in F Minor, RV 297 ""L'inverno"" (winter): I. Allegro non molto",0ROMalDdNg3L2HoZP4qFyJ,65,False,0.818,0.4,0.247,0.64,5.0,0.119,-18.249,0.0,0.0423,162.078,0.394,"Antonio Vivaldi, Adrian Chandler, La Serenissima",201853,M,20
40,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,Smoke Gets In Your Eyes,2vSxjnyrWrtxyfzO47EX6q,65,False,0.92,0.203,0.295,2.05e-06,3.0,0.173,-11.155,1.0,0.0323,171.222,0.285,The Platters,160933,M,20
41,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",6foNAcmEDSJxPkGpxA3VEC,46,False,0.994,0.29,0.00626,0.815,1.0,0.159,-35.272,0.0,0.0372,92.662,0.0976,"Ludwig van Beethoven, Rudolf Buchbinder",289973,M,20
42,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,Feeling Good,6Rqn2GFlmvmV4w9Ala0I1e,76,False,0.863,0.451,0.326,0.0,7.0,0.192,-9.239,0.0,0.0372,81.726,0.55,Nina Simone,174000,M,20
43,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"21 Hungarian Dances for Orchestra, WoO 1: No. 5, Allegro (Arr. A. Parlow)",0Ykaag2BBYBxmz27gV9MIw,60,False,0.936,0.327,0.15,0.772,7.0,0.212,-15.037,0.0,0.0362,144.039,0.278,"Johannes Brahms, Magyar Szimfonikus Zenekarok, Istvan Bogar",136080,M,20
44,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,Young At Heart,0QbRfr3pJtHGxhIpIMYmbN,60,False,0.842,0.285,0.113,0.0,7.0,0.312,-21.134,1.0,0.0342,79.947,0.303,Frank Sinatra,174466,M,20
45,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto",2xQFN9Jxp93qROvYQoAn3C,43,False,0.81,0.48,0.163,0.754,5.0,0.093,-19.117,0.0,0.0645,158.366,0.212,"Antonio Vivaldi, Joshua Bell, Academy of St. Martin in the Fields",204146,M,20
46,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,III. Allegretto grazioso,5Hhd8BL8dfxS2MFlLZWsbc,53,False,0.995,0.292,0.0645,0.927,7.0,0.113,-25.696,1.0,0.0465,179.45,0.281,"Antonín Dvořák, Peter Breiner",131600,M,20
47,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",5t0E9V1RiHBflzs71pfGGG,57,False,0.995,0.205,0.00644,0.872,1.0,0.115,-38.382,0.0,0.0604,163.137,0.147,"Ludwig van Beethoven, Jenő Jandó",315200,M,20
48,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,You're Nobody 'Til Somebody Loves You - Remastered/1997,4WUcNkpoNSKoe5MUuyzrfC,66,False,0.776,0.503,0.182,0.0,0.0,0.178,-16.651,0.0,0.0323,63.684,0.652,Dean Martin,133933,M,20
50,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,All The Way,0IU7UJ9nknVKWlHCECHVQw,55,False,0.521,0.175,0.336,1.5e-06,1.0,0.25,-8.211,1.0,0.031,83.012,0.207,Frank Sinatra,172920,M,20
51,df734b2f512a4a46ab6ed07e3b948f45_Yanyi2005,5,"Vivaldi: The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro",3RUBMVfbweULyfoVMXTOLV,60,False,0.952,0.468,0.162,0.97,4.0,0.106,-14.104,1.0,0.0387,105.306,0.434,"Antonio Vivaldi, Itzhak Perlman, Israel Philharmonic Orchestra",196826,M,20
0,e08842478de84103a789b03eb2e48b2a_Maike,3,Subzero - Original Mix,7p6oXzBSPAXXz8Xb8gBPki,45,False,0.588,0.793,0.608,0.861,6.0,0.0991,-11.638,0.0,0.0673,124.988,0.118,Ben Klock,383972,M,60
1,e08842478de84103a789b03eb2e48b2a_Maike,3,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,85,True,0.00383,0.561,0.965,7.07e-06,7.0,0.371,-3.673,0.0,0.0343,128.04,0.304,"David Guetta, Bebe Rexha",175238,M,60
