position,user,first_genre,genre_label,track_name,track_id,artist,duration_ms,gender,age,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode
46,d78a185d41ba4097b0601c57ca3dcfd0_Monika_01,4,Rock & Heavy,Old Town Road (feat. Billy Ray Cyrus) - Remix,2YpeDb67231RjR0MgVLzsG,"Lil Nas X, Billy Ray Cyrus",157066,F,40,0.2455760269818658,-0.7089859057933486,1.5589311130581427,0.13815219543113125,-0.5152379317018508,-0.4153412082112821,0.4465208490326375,0.4652901840676931,0.4642133057551615,0.7992094499147152,6.0,1.0
47,d78a185d41ba4097b0601c57ca3dcfd0_Monika_01,4,Rock & Heavy,I Wanna Be Yours,5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,183956,F,40,1.1465751290714716,-0.4811904210878787,-0.6621780411523207,-0.6213825480246786,-0.4519716898777139,-0.5370912948751031,-0.0363352943611561,-0.7504327740306133,-1.9237811884895337,0.13457396657805942,0.0,0.0
48,d78a185d41ba4097b0601c57ca3dcfd0_Monika_01,4,Rock & Heavy,i like the way you kiss me,3JG1uFc40wfyrqaWC7iv0e,Artemas,142514,F,40,0.18121894826117965,-0.8532159804021494,0.062096683046743206,1.3676960623125658,-0.4847551060956758,-0.6525977873510356,0.6119804046420826,-0.44650203450603676,1.008154485928015,1.2478384011669577,11.0,1.0
49,d78a185d41ba4097b0601c57ca3dcfd0_Monika_01,4,Rock & Heavy,Thunder,1zB4vmk8tFRmM9UULNzbLB,Imagine Dragons,187146,F,40,0.7604326567473549,-0.8372895778318105,0.08892167283189377,0.901447011874346,-0.12988900422756208,-0.14998845522603152,0.539264948437469,-0.4608233782532681,1.5780275024489794,-0.6588346416550732,0.0,1.0
50,d78a185d41ba4097b0601c57ca3dcfd0_Monika_01,4,Rock & Heavy,CORALINE,7HMz8o0m7ASQ3ImFPfhWTY,Måneskin,300413,F,40,-0.2692806027836233,-0.7734407345975567,-1.2040428348123615,0.3599965016880264,-0.5152379317018508,1.231406758844244,0.5257424250029269,0.42550867365871725,1.3733263265451487,-0.5217535732168879,2.0,0.0
0,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Tear Away,3ENHpbTuY72FukZbwGP6bc,Drowning Pool,254200,M,60,-0.46235183894568177,-0.8542847185891593,0.12647665853110454,0.24719431206587633,-0.5071858645605971,-0.6369888018813151,0.5716679762900513,-0.45604959700419095,0.35762788162543047,0.04318658761926941,0.0,1.0
1,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,I WANNA BE YOUR SLAVE,4pt5fDVTg5GhEvEtlz9dKk,Måneskin,173346,M,60,0.5673614205852966,-0.8512547907393889,0.8722113745582892,0.09679139256967624,-0.5152379317018508,0.0919508195546382,0.6445110034704623,-0.541977659487579,0.34103708310163977,2.124326444817172,1.0,1.0
2,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Beggin',3Wrjm47oTz2sjIgck11l5e,Måneskin,211560,M,60,0.6960755780266689,-0.5059807398587278,0.6790714481052053,0.8187254061514362,-0.5152379317018508,1.504564004564355,0.5424542228324082,-0.35580019077357145,0.3931447381290919,0.59151086137201,11.0,0.0
3,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Bodies,7CpbhqKUedOIrcvc94p60Y,Drowning Pool,201960,M,60,0.2455760269818658,-0.8462416373879506,0.36790156659745943,1.315055040488896,-0.5110105964526926,-0.1734019334306125,0.7214363018763956,-0.031183065836327222,0.28628047704938087,0.40458213168357604,4.0,0.0
4,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Numb,2nLtzopw4rPReszdYBJU6h,Linkin Park,187520,M,60,0.9535038929094134,-0.8460763685961449,-0.5334180901835983,1.081930515269786,-0.5152379317018508,2.4801255964218942,0.621930940754293,-0.48787480533137173,-0.44092628849761517,-0.9786904680108388,6.0,0.0
5,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Believer,0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,204346,M,60,0.8891468141887273,-0.6844710350088422,1.0117013214410722,0.7435239464033362,-0.5152379317018508,-0.6650849757268121,0.5978200263285526,0.8790178923210438,0.07760587460834031,0.911366687727776,10.0,0.0
6,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Heathens,6i0V12jOa3mr6uu4WYhUBr,Twenty One Pilots,195920,M,60,0.6317184993059827,-0.6241479259997759,0.7756414113317472,-0.7003440807601835,-0.5151349802719735,-0.4777771500901647,-0.03671800728854882,-0.702694961539842,-1.139691685146684,0.4211980187669925,4.0,0.0
7,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,I See Red,5MAK1nd8R6PWnle1Q1WJvh,Everybody Loves an Outlaw,230613,M,60,0.18121894826117965,-0.8361602410878051,-0.4207531330859661,-0.5048202854151236,-0.475840317475002,0.6070473400554188,0.1923994652438828,-0.5897154719783503,1.1915594897771469,-0.9371507503022978,4.0,0.0
8,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,HONEY (ARE U COMING?),5UHHuxxYFnuE5KBbpl4Hzu,Måneskin,167276,M,60,-0.20492352406293718,-0.8504009019817262,-0.5977980656679597,1.3451356243881358,-0.515233761881367,-0.19681541163519345,0.856151252318627,0.12476045496685874,0.6017496313326368,-0.30990101290332894,7.0,0.0
9,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Sinner,4AaZtoVREGSOTMzdzLoCGK,Drowning Pool,147333,M,60,-0.8484943112697986,-0.85459872929359,-0.06129826996494932,1.420337084136236,-0.5151450453559,-0.782932816023203,0.8234930825144496,0.04997121539798371,-0.061777745762750226,0.35473447043332684,4.0,1.0
10,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,In the End,60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,216880,M,60,1.0178609716300995,-0.8294117654224074,-0.16859822910555092,1.0593700773453563,-0.5152379317018508,0.3338900943353079,0.4069738465353915,-0.2284993574648482,-0.6127247043038433,-0.19358980331941414,3.0,0.0
11,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Mockingbird,561jH07mF1jHuk7KlaeF0s,Eminem,250760,M,60,0.8247897354680411,-0.28011339105765737,0.26596660541388734,0.3599965016880264,-0.5152379317018508,-0.07974802061228864,0.6713009083879515,3.074957266896519,-1.3482965783502294,-0.8000696818641125,0.0,1.0
12,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Cradles,47UFoOuvrkt4khE7c5aap6,Sub Urban,209829,M,60,0.05250479081980738,-0.12586251870570664,-0.27053319028912304,0.014069786846766184,-0.5150354797280137,0.06853734135005723,0.9180231755804473,3.838762266748858,-1.5219771435688205,0.7368998733519037,6.0,1.0
13,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Feel Invincible,0i8JFpqe9cKwnrcvoNgl1L,Skillet,229933,M,60,0.11686186954049352,-0.854560166575502,0.08355667487486365,1.1420916830682661,-0.5152379317018508,0.731919223813184,0.6739798988797004,0.17408952787398885,0.11510944438060704,-0.21435966217368463,5.0,0.0
14,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,ZITTI E BUONI,776AftMmFFAWUIEAb3lHhw,Måneskin,194786,M,60,-0.14056644534225105,-0.8519985003025143,0.20158662992952603,1.3413755514007308,-0.5152379317018508,2.0118560323302757,0.7584318848576902,-0.0932422220743298,-0.6874530068983967,0.8199793087689857,4.0,0.0
15,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Honeypie,6FfLg6FFqhCsrFOaHIGkg0,JAWNY,135581,M,60,0.2455760269818658,-0.6877764108449554,0.8185613949879881,0.397597231562076,-0.5152379317018508,-0.2202288898397742,0.599478449013921,0.2997991007663531,-0.2679428156539736,2.0287850940875285,5.0,0.0
16,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Stressed Out,3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,202333,M,60,0.8247897354680411,-0.7285427128236852,0.7863714072458075,0.2058335092044213,-0.5151720772955884,-0.8274184246119067,0.4315950448643221,1.0858817464477188,1.6470396475689488,0.836595195852402,4.0,0.0
17,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,LET THE WORLD BURN,0YVh3SyU4dS7jOWIFQ1tTf,Chris Grey,163290,M,60,0.4386472631439242,-0.5032262599953001,-1.12893286341394,-0.09497232978797847,-0.5152379317018508,-0.0251165714682664,0.2712383282867795,-0.6629134511308661,-1.039798347816465,-0.8249935124892371,5.0,0.0
18,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Enemy (with JID) - from the series Arcane League of Legends,3CIyK1V4JEJkg02E4EJnDl,"Imagine Dragons, JID, Arcane, League of Legends",173381,M,60,0.3742901844232381,-0.20298795488168203,0.7541814195036268,0.7548041653655512,-0.5152379317018508,2.0899009596788787,0.5914414775386742,3.074957266896519,-1.5932548389073753,0.45027582116297116,11.0,0.0
19,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Break Stuff,5cZqsjVs6MevCnAkasbEOX,Limp Bizkit,166706,M,60,0.6960755780266689,-0.8205423402621701,-0.8338579757772842,1.1345715370934562,-0.5139237193148676,-0.0017030932636854371,0.3065754885827058,0.8790178923210438,-0.4840414518882229,0.7161300144976331,8.0,1.0
20,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,GOSSIP (feat. Tom Morello),44Xyja7xYPlVC6v2CeweSi,"Måneskin, Tom Morello",168280,M,60,0.05250479081980738,-0.8509517979544118,0.6254214685349042,0.8901667929121309,-0.5152379317018508,-0.5636265701736282,0.7764193924451472,-0.1616664199777685,0.5994492264953043,1.9415516868995921,9.0,1.0
21,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Notion,0sTlGEld0h8kIPZaKDYUf4,The Rare Occasions,195120,M,60,0.6317184993059827,-0.670423187705361,-1.493752724491987,1.1308114641060512,-0.5120458622279966,-0.634647454060857,0.6678564920414172,0.1279429757995767,1.2814495515268454,-0.5591393191545748,9.0,1.0
22,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Devil in Disguise,3MKhTroJs5GF9H7LqN9fiw,Marino,104431,M,60,0.6317184993059827,0.5434760881072221,1.671596070155775,-0.6740235698483484,-0.5151553980136531,-0.43095019368100274,-0.07830614539855571,-0.136206253316024,-0.4440632041848866,0.707822070955925,1.0,0.0
23,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Lonely Day,1VNWaY3uNfoeWqb5U8x2QX,System Of A Down,167906,M,60,0.6317184993059827,0.14132202804677926,-0.6299880534101403,0.8036851142018163,-0.5152347683897596,-0.2592513535140758,0.7377653867784842,-0.6231319407218902,-0.33510766598032793,-0.9620745809274224,8.0,0.0
24,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Thunder,1zB4vmk8tFRmM9UULNzbLB,Imagine Dragons,187146,M,60,0.7604326567473549,-0.8372895778318105,0.08892167283189377,0.901447011874346,-0.12988900422756208,-0.14998845522603152,0.539264948437469,-0.4608233782532681,1.5780275024489794,-0.6588346416550732,0.0,1.0
25,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Should I Stay or Should I Go - Remastered,39shmbIHICJ2Wxnk1fPSdz,The Clash,188987,M,60,0.6960755780266689,-0.6343395014944583,0.8346563888590784,0.954088033698016,-0.5152379317018508,1.6996763229358631,0.33106911593583876,0.688066642357959,-0.32580148277475635,1.5510783404393067,2.0,1.0
26,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,MAMMAMIA,7oJ3Nb3LIY1ond1fHF3xio,Måneskin,186809,M,60,-0.39799476022499564,-0.8540919049987195,0.9687813377848312,0.35247635571321645,-0.5152379317018508,-0.5441153383364774,0.7377653867784842,-0.15052759706325533,0.6741078198523625,1.4721528767930792,1.0,0.0
27,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Freaks,7EkWXAI1wn8Ii883ecd9xr,Surf Curse,147062,M,60,0.6960755780266689,-0.855693910487289,-1.3006127980389035,1.3488956973755408,1.3051043898744534,-0.8984393084991357,-0.10943346349316219,-0.4162680865952149,1.983351863863186,-0.16451200092343565,9.0,1.0
28,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Happy Face,2BCECbXfftaxyBRLnIpeZT,Jagwar Twin,169760,M,60,-0.2692806027836233,-0.810075316781145,-0.9143329451327359,0.48031883728498603,-0.5152379317018508,-0.0251165714682664,0.3280074125166971,-0.338296326193622,1.910923966105965,-0.3389788152993076,9.0,1.0
29,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Chop Suey!,2DlHlPMa4M17kufBvI2lEN,System Of A Down,210240,M,60,0.7604326567473549,-0.8550339371120117,-0.9143329451327359,1.3225751864637063,-0.5109243243047505,-0.26705584624893614,0.6572681010502192,0.73580445484873,0.15139310249671234,-0.6629886134259273,7.0,0.0
30,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Bones,54ipXppHLA8U4yqpOFTUhr,Imagine Dragons,165264,M,60,0.5030043418646104,-0.800434637259148,0.9902413296129516,0.6307217567811861,-0.5152379317018508,-0.7197164248708344,0.6876299932900402,-0.43377195117516437,-0.3018912143139989,0.5832029178303019,5.0,0.0
31,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Without Me,7lQ8MOhq6IN2w8EYcFNSUk,Eminem,290320,M,60,0.9535038929094134,-0.8479218701046414,1.719881051769046,0.32615584480138143,-0.5152379317018508,0.5524158909113965,0.7951723258873896,0.01655474665444402,-0.3654311842906179,0.8947508006443595,7.0,1.0
32,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,BABY SAID,2KReCz1L5XkGIBhDncQ5VZ,Måneskin,164682,M,60,-0.14056644534225105,-0.8530947832881587,0.18549163605843572,0.49911920222201106,-0.5152379317018508,-0.6760112655556166,0.6404287322449402,-0.6438183261345576,0.2889294280741876,0.6662823532473838,6.0,0.0
33,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,What I've Done,18lR4BzEs7e3qzc0KVkTpU,Linkin Park,205226,M,60,0.6960755780266689,-0.8304584677705099,0.21231662584358627,1.3263352594511113,-0.5152379317018508,-0.14998845522603152,0.5330139706233882,-0.6422270657181987,-0.09168300864807065,-0.6629886134259273,5.0,1.0
34,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,House of Memories,2DgdHcjWmO3qd50RzuBLgZ,Panic! At The Disco,208706,M,60,0.3742901844232381,-0.8483074972855212,-0.43684812695705644,0.8826466469373209,-0.5152379317018508,-0.9179505403362864,0.5114544757135993,-0.6247232011382491,-0.44510884274731044,0.24673120439112015,11.0,0.0
35,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Way down We Go,0y1QJc3SJVPKJ1OvFmFqe6,KALEO,213706,M,60,0.6317184993059827,0.7390441584105881,-0.5280530922265683,-0.2904961251330386,-0.5142803108596946,-0.485581642825025,0.13244110661902592,0.7039792465215494,1.4127469003485253,-0.4552900248832223,10.0,0.0
36,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,240400,M,60,1.1465751290714716,-0.719452929274374,0.13184165648813462,0.8450459170632713,-0.46433736441606793,-0.5089951210296059,0.7973410324759483,-0.6231319407218902,0.04637613621061654,-0.20189774686112233,10.0,1.0
37,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Step Up,4Q1w4Ryyi8KNxxaFlOQClK,Drowning Pool,197293,M,60,-1.2989938623146016,-0.8557767101519835,-0.8392229737343143,1.427857230111046,-0.5152234379809966,1.2079932806396632,0.7387859545848648,0.09770902788875496,1.1634666670666953,0.5748949742885936,6.0,1.0
38,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,L'altra dimensione,36ONZ2CvV8KsLPapNPGTqa,Måneskin,126706,M,60,-0.5267089176663678,0.5875477659220653,0.6844364460622354,0.9653682526602309,-0.5152379317018508,0.778746180222346,0.8560236813428296,-0.19985666997038556,-0.3956501387446654,0.3838122728293055,5.0,0.0
39,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Bubblegum Bitch,6IbnUaczZBT34DhaD6S18F,MARINA,154666,M,60,0.30993310570255195,-0.8551964514239538,-0.49586310448438764,1.029289493446116,-0.5152379317018508,-0.49338613555988536,0.5022693654561744,-0.6629134511308661,1.2304223896805646,0.6745902967890921,0.0,0.0
40,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Old Town Road (feat. Billy Ray Cyrus) - Remix,2YpeDb67231RjR0MgVLzsG,"Lil Nas X, Billy Ray Cyrus",157066,M,60,0.2455760269818658,-0.7089859057933486,1.5589311130581427,0.13815219543113125,-0.5152379317018508,-0.4153412082112821,0.4465208490326375,0.4652901840676931,0.4642133057551615,0.7992094499147152,6.0,1.0
41,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Natural,2FY7b99s15jUprqC0M5NCT,Imagine Dragons,189466,M,60,0.5030043418646104,-0.2580775521502358,0.6254214685349042,0.10807161153189125,-0.5152379317018508,-0.6635240771798402,0.3761016703923801,-0.5053786699113211,-0.7921911362345125,-0.9413047220731519,2.0,1.0
42,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Gangsta's Paradise,1DIXPcTDzTj8ZMHt3PDt8p,"Coolio, L.V.",240693,M,60,0.8891468141887273,-0.6753812514595308,0.31961658498418843,-0.25665546824639357,-0.5152379317018508,1.8089392212239073,-0.1262728322984413,-0.21417801371761688,-1.4899457489399053,-0.2517454081113716,8.0,1.0
43,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,All Over Me,1Pr4ZFk19p1zVaY1012ECL,Drowning Pool,192600,M,60,-1.3633509410352878,-0.8556564495611463,0.1103816646600142,1.3676960623125658,-0.511988347462702,1.0206854550030153,0.7026833684341531,0.30457288201543015,-0.0641478598375774,-0.38467250477870274,4.0,0.0
44,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,SUPERMODEL,0eJmsdfbAOM1KD0w50EhlD,Måneskin,148064,M,60,-0.39799476022499564,-0.8514200595311946,0.24987161154279702,1.1082510261816212,-0.5152379317018508,-0.3685142518021203,0.720415734070015,-0.2826022116210556,-0.06125492648153831,1.4721528767930792,7.0,1.0
45,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Cold,6ZxrUCaynLgKSUudACOTwj,Crossfade,194226,M,60,-0.0762093666215649,-0.8556327610343207,-0.7319230145937121,0.8751265009625108,-0.5152379317018508,0.8099641511617872,0.44779655879061314,-0.5722116073984008,0.8801334712685959,0.7119760427267791,2.0,0.0
46,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Beautiful Things,3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,180304,M,60,0.9535038929094134,-0.4398732231364634,-0.6192580574960801,-0.41833860670480866,-0.5152379317018508,-0.20461990437005356,0.42968148022735847,-0.19826540955402647,-0.6166981308410538,-0.9454586938440059,10.0,1.0
47,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Aerials,4e9eGQYsOiBcftrWXwsVco,System Of A Down,235053,M,60,0.6317184993059827,-0.8532793334390082,-1.1986778368553315,1.2774543106148462,-0.4157373877420718,-0.7532757436307338,0.6178486695287707,-0.2555507845429519,-1.5120087226070469,-0.9122269196771732,0.0,0.0
48,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Blind,1pr9TZGOXeJUggIal1Wq3R,Korn,258266,M,60,0.2455760269818658,-0.8371243090400048,-1.6332426713747699,1.160892048005291,-0.5043101262958636,-0.056334542407707675,0.11419845707997388,1.6746481005005636,-1.0691110821830783,-0.9163808914480273,2.0,1.0
49,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Life Goes On,0eu4C55hL6x29mmeAjytzC,Oliver Tree,161803,M,60,-0.011852287900878762,-0.34346642791649423,0.6039614767067837,-0.3468972199441136,-0.5152379317018508,-0.38412323727184083,0.4941048230051301,0.0515624758143428,-1.489701766608673,0.5084314259549281,0.0,1.0
50,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,Morirò da Re,1aX0Ki80LFzzhqxqRlqbAV,Måneskin,157880,M,60,-0.6554230751077401,-0.5169986593124386,0.09428667078892387,1.123291318131241,-0.5152379317018508,-1.0006781633258057,0.8288510634979476,1.2768329964108036,2.476962974564708,1.9997072916915495,10.0,1.0
51,d78a185d41ba4097b0601c57ca3dcfd0_Thomas,4,Rock & Heavy,I Wanna Be Yours,5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,183956,M,60,1.1465751290714716,-0.4811904210878787,-0.6621780411523207,-0.6213825480246786,-0.4519716898777139,-0.5370912948751031,-0.0363352943611561,-0.7504327740306133,-1.9237811884895337,0.13457396657805942,0.0,0.0
0,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Pop & Mainstream,Breathe on Me,1lK5iIMKifrxERzS3iimJH,Britney Spears,223760,M,40,-1.1702797048732294,-0.8500428195994807,0.6522464583200547,-0.06489174588873887,-0.4792912033926821,-0.5940640918395834,0.3399990842416685,-0.4083117845134197,-0.36665109594677886,0.5167393694966362,5.0,0.0
1,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Pop & Mainstream,As It Was,4Dvkj6JhhA12EX05fT7y2e,Harry Styles,167303,M,40,0.8891468141887273,0.08623243077822555,-0.3617381555586349,0.559280370020491,-0.51233343605447,1.12994835329106,0.47484160565969746,-0.2714633887065423,1.7848199554776565,0.8947508006443595,6.0,0.0
2,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Pop & Mainstream,End of Beginning,3qhlB30KknSejmIvZZLjOD,Djo,159245,M,40,1.5327176013955885,-0.7591174393077326,0.5449464991794525,-0.4822598474906935,-0.507789769596191,-0.7454712508958734,0.1807905064463041,-0.2284993574648482,1.2986677331880903,1.933243743357884,2.0,1.0
3,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Pop & Mainstream,Flowers,7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,200600,M,40,0.7604326567473549,-0.6949380584898673,0.6361514644489644,0.40887745052429103,-0.515036917597146,-1.1161846558017385,0.5466640650337279,-0.15052759706325533,-0.16292584936787782,0.7701316475187365,0.0,1.0
4,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Pop & Mainstream,STAY (with Justin Bieber),567e29TDzLwZwfDuEpGTwo,"The Kid LAROI, Justin Bieber",141805,M,40,0.5030043418646104,-0.7503031037447639,0.01917669939050233,0.6833627786048562,-0.5152379317018508,-0.49338613555988536,0.4562162431932526,-0.38921665951711126,1.645331771250323,0.13041999480720531,1.0,1.0
5,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Pop & Mainstream,Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,Harry Styles,173991,M,40,0.6960755780266689,-0.5197531391758663,-0.2115182127617918,0.8788865739499159,-0.5152379317018508,1.3172561789277075,0.6188692373351513,-0.417859347011574,-0.9526618009478162,0.4585837647046794,0.0,1.0
6,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Pop & Mainstream,BIRDS OF A FEATHER,6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,210373,M,40,1.3396463652335302,-0.3049037098285065,0.8561163806871989,-0.2829759791582286,-0.34039304520605423,-0.38412323727184083,-0.14170892036994678,-0.5881242115619912,-0.6184757163971744,-0.035738876026958515,2.0,1.0
7,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Pop & Mainstream,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,240400,M,40,1.1465751290714716,-0.719452929274374,0.13184165648813462,0.8450459170632713,-0.46433736441606793,-0.5089951210296059,0.7973410324759483,-0.6231319407218902,0.04637613621061654,-0.20189774686112233,10.0,1.0
8,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Pop & Mainstream,Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,233712,M,40,1.0178609716300995,0.7445531181374434,1.2745862213355468,0.26223460401549636,-0.5152379317018508,-0.5706506136350024,0.7497570585034556,0.11839541330142239,-0.9322021397430573,2.0121692070041117,1.0,0.0
9,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Pop & Mainstream,I Ain't Worried,0oF9jpn0n8afMpbHKgRd6J,OneRepublic,148485,M,40,0.2455760269818658,-0.5720882565809925,0.6737064501481752,0.7886448222521962,-0.5137425478041895,-0.7524952943572478,0.3958751716410031,-0.41467682617885593,0.6013662305264149,1.509538622730766,0.0,1.0
10,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Pop & Mainstream,Yellow,3AJwUDP919kvQ9QcozQPxg,Coldplay,266773,M,40,1.1465751290714716,-0.8492164756404524,-0.8499529696483745,0.2960752609021414,-0.514889967371818,0.5290024127068159,0.23386003237809216,-0.7106512636216373,1.7653710782165744,-0.6712965569676356,11.0,1.0
11,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Pop & Mainstream,Sign of the Times,5Ohxk2dO5COHF1krpoPigN,Harry Styles,340706,M,40,0.8247897354680411,-0.780051486269783,-0.38319814738675534,0.047910443733411204,-0.5152379317018508,-0.4465591791507234,0.5651618565243752,-0.659730930298148,-0.09586556289776596,-0.9329967785314437,5.0,1.0
12,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Pop & Mainstream,Beautiful Things,3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,180304,M,40,0.9535038929094134,-0.4398732231364634,-0.6192580574960801,-0.41833860670480866,-0.5152379317018508,-0.20461990437005356,0.42968148022735847,-0.19826540955402647,-0.6166981308410538,-0.9454586938440059,10.0,1.0
13,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Pop & Mainstream,Cold Heart - PNAU Remix,6JIC3hbC28JZKZ8AlAqX8h,"Elton John, Dua Lipa, PNAU",202735,M,40,0.4386472631439242,-0.7582910953487043,1.1136362826246442,0.8187254061514362,-0.5150294406776577,-0.5831378020107789,0.349566907426486,-0.6660959719635843,-0.23319276076275647,2.024631122316674,1.0,1.0
14,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Pop & Mainstream,Until I Found You,6VhuP99TE6gYNQRJIlAWFD,Stephen Sanchez,176666,M,40,0.3742901844232381,1.229341574100717,-1.2952478000818735,-0.30929649007006355,-0.5152379317018508,0.17780023963810174,0.3780152350293436,-0.54038639907122,2.779431356055162,-1.0617699034279207,10.0,1.0
15,d7e1a2b9c8f3a5d0e6b1f2c4a9d8e,1,Pop & Mainstream,Summertime Sadness,1Ist6PR2BZR3n2z2Y5R6S1,Lana Del Rey,264773,M,40,0.18121894826117965,-0.7244109930285437,-0.1149482495352504,0.2434342390784713,-0.5152379317018508,-0.35290526633239966,0.28641927440669,-0.6247232011382491,-0.3751207683024118,-0.9413047220731519,1.0,0.0
